val/loss,val/acc,val/auroc,epoch,step,train/loss,train/acc,train/auroc
0.8622836470603943,0.36592158675193787,0.6135404109954834,0,437,,,
,,,0,437,0.7051828503608704,0.5560336112976074,0.578647255897522
0.8528748154640198,0.18317502737045288,0.6145502328872681,1,875,,,
,,,1,875,0.6941637396812439,0.5607827305793762,0.5884897708892822
1.0101258754730225,0.15225309133529663,0.4966844916343689,2,1313,,,
,,,2,1313,0.6929557919502258,0.5594794154167175,0.5842645168304443
0.513870120048523,0.7998285889625549,0.5707811117172241,3,1751,,,
,,,3,1751,0.6937311887741089,0.5605149269104004,0.5877323150634766
0.7201346158981323,0.46932801604270935,0.6194517612457275,4,2189,,,
,,,4,2189,0.6996492743492126,0.5607291460037231,0.5856912732124329
0.6575173139572144,0.5892308950424194,0.5935788750648499,5,2627,,,
,,,5,2627,0.6989768147468567,0.555801510810852,0.5831199288368225
0.4674168825149536,0.8491037487983704,0.5645990371704102,6,3065,,,
,,,6,3065,0.698609471321106,0.5574083924293518,0.583150327205658
0.9678857922554016,0.15225309133529663,0.5399622917175293,7,3503,,,
,,,7,3503,0.6962825655937195,0.559515118598938,0.5811266899108887
0.609630823135376,0.664286196231842,0.6191174983978271,8,3941,,,
,,,8,3941,0.6934653520584106,0.5562657117843628,0.5851269960403442
0.7661171555519104,0.4813968539237976,0.6189014315605164,9,4379,,,
,,,9,4379,0.6913442015647888,0.5603720545768738,0.5871685743331909
