val/loss,val/acc,val/auroc,epoch,step,train/loss,train/acc,train/auroc
0.7452468276023865,0.6002928018569946,0.6223154664039612,0,85,,,
,,,0,85,0.8283312916755676,0.5613617897033691,0.5811600089073181
0.7603521347045898,0.6090775728225708,0.6686058044433594,1,171,,,
,,,1,171,0.6739747524261475,0.6040084362030029,0.6499773263931274
0.7529280781745911,0.5409955978393555,0.596398651599884,2,257,,,
,,,2,257,0.6646939516067505,0.6220371723175049,0.6705394387245178
0.8120176196098328,0.5622254610061646,0.6265323162078857,3,343,,,
,,,3,343,0.6736069917678833,0.6116042733192444,0.6638305187225342
0.6479380130767822,0.6233528256416321,0.6800098419189453,4,429,,,
,,,4,429,0.6663306355476379,0.6259723901748657,0.6748186945915222
0.7681691646575928,0.6204245686531067,0.6940659880638123,5,515,,,
,,,5,515,0.6418742537498474,0.6278026700019836,0.6862238645553589
0.6430625915527344,0.6281113028526306,0.6875870823860168,6,601,,,
,,,6,601,0.637403130531311,0.6415301561355591,0.6926833987236023
0.7166376113891602,0.6171302795410156,0.6774792671203613,7,687,,,
,,,7,687,0.6656306385993958,0.6259723901748657,0.672613263130188
0.6574922800064087,0.6244509220123291,0.693221926689148,8,773,,,
,,,8,773,0.6403982043266296,0.637503445148468,0.6933717727661133
0.646376371383667,0.6314055919647217,0.6914193034172058,9,859,,,
,,,9,859,0.6261927485466003,0.6540679335594177,0.7057438492774963
0.6662802696228027,0.6350659132003784,0.7020524740219116,10,945,,,
,,,10,945,0.6221575736999512,0.65214604139328,0.7092204093933105
0.6258431673049927,0.6295754313468933,0.7072758674621582,11,1031,,,
,,,11,1031,0.6247379779815674,0.6546170115470886,0.7084864974021912
0.7383554577827454,0.628843367099762,0.7062910795211792,12,1117,,,
,,,12,1117,0.6106367707252502,0.6537933349609375,0.7199053764343262
0.6358461380004883,0.6098096370697021,0.6941927671432495,13,1203,,,
,,,13,1203,0.6167471408843994,0.6588267683982849,0.7201418876647949
0.6256603598594666,0.6336017847061157,0.7017608880996704,14,1289,,,
,,,14,1289,0.6043645739555359,0.6594673991203308,0.7239080667495728
0.7523308396339417,0.6420205235481262,0.7121526598930359,15,1375,,,
,,,15,1375,0.6043619513511658,0.6622128486633301,0.7228675484657288
0.6260371804237366,0.6372621059417725,0.7008973360061646,16,1461,,,
,,,16,1461,0.6088821887969971,0.6552576422691345,0.7206308841705322
0.647804319858551,0.6281113028526306,0.703170657157898,17,1547,,,
,,,17,1547,0.6073155403137207,0.6557152271270752,0.7223302125930786
0.7255062460899353,0.631039559841156,0.700397253036499,18,1633,,,
,,,18,1633,0.6124057769775391,0.6578201055526733,0.7203737497329712
0.638477623462677,0.6156661510467529,0.7052488327026367,19,1719,,,
,,,19,1719,0.6120582222938538,0.6483023762702942,0.7201330661773682
0.7005342841148376,0.6361640095710754,0.7201658487319946,20,1805,,,
,,,20,1805,0.60146164894104,0.6645007729530334,0.7293757200241089
0.6114967465400696,0.6325036883354187,0.7094602584838867,21,1891,,,
,,,21,1891,0.5960122346878052,0.6689850687980652,0.7377188801765442
0.6111823916435242,0.6555637121200562,0.7177847623825073,22,1977,,,
,,,22,1977,0.5961113572120667,0.6634941101074219,0.7317131161689758
0.6250144243240356,0.6434846520423889,0.7174528241157532,23,2063,,,
,,,23,2063,0.5904765129089355,0.6638601422309875,0.7350716590881348
0.6322079300880432,0.6325036883354187,0.7263967394828796,24,2149,,,
,,,24,2149,0.592318058013916,0.6737439632415771,0.7378509044647217
0.6170322299003601,0.631039559841156,0.7282483577728271,25,2235,,,
,,,25,2235,0.6058756113052368,0.6601995229721069,0.7259457111358643
0.6529833078384399,0.6317716240882874,0.7192257642745972,26,2321,,,
,,,26,2321,0.596147894859314,0.6638601422309875,0.7333249449729919
0.7560456991195679,0.6273792386054993,0.7114523649215698,27,2407,,,
,,,27,2407,0.6022425889968872,0.6602910161018372,0.7257603406906128
0.6993396878242493,0.628843367099762,0.717349648475647,28,2493,,,
,,,28,2493,0.5875422358512878,0.6692596077919006,0.7396504878997803
0.6591339111328125,0.6365300416946411,0.7212305068969727,29,2579,,,
,,,29,2579,0.6000272035598755,0.66559898853302,0.7285435795783997
0.6152544617652893,0.6255490779876709,0.7293174266815186,30,2665,,,
,,,30,2665,0.5773724317550659,0.6728287935256958,0.7488347291946411
0.6973466873168945,0.6588580012321472,0.7218872308731079,31,2751,,,
,,,31,2751,0.5796365737915039,0.6817973852157593,0.7513725757598877
0.6088302731513977,0.6544656157493591,0.7283504009246826,32,2837,,,
,,,32,2837,0.5715866088867188,0.6777706742286682,0.7510874271392822
0.6144080758094788,0.6511713266372681,0.7366161942481995,33,2923,,,
,,,33,2923,0.5779379606246948,0.6723712086677551,0.7475838661193848
0.6046926975250244,0.6522694230079651,0.7351135015487671,34,3009,,,
,,,34,3009,0.5892901420593262,0.6625789403915405,0.7358718514442444
0.6058741807937622,0.6401903629302979,0.720130980014801,35,3095,,,
,,,35,3095,0.5827008485794067,0.674842119216919,0.7456902265548706
0.6540549397468567,0.6442167162895203,0.7178492546081543,36,3181,,,
,,,36,3181,0.5878930687904358,0.6709984540939331,0.7405270934104919
0.6239700317382812,0.6548316478729248,0.735578179359436,37,3267,,,
,,,37,3267,0.5766109824180603,0.6796925067901611,0.7534566521644592
0.6329719424247742,0.6387262344360352,0.73298180103302,38,3353,,,
,,,38,3353,0.5805947780609131,0.6757572889328003,0.7486048936843872
