val/loss,val/acc,val/auroc,epoch,step,train/loss,train/acc,train/auroc
0.6678764224052429,0.598157525062561,0.762486457824707,0,437,,,
,,,0,437,0.5976460576057434,0.6810033917427063,0.7446845173835754
0.7550936341285706,0.5806612968444824,0.7518119812011719,1,875,,,
,,,1,875,0.5830307006835938,0.6926977038383484,0.7603766918182373
0.7476698756217957,0.5806612968444824,0.757548451423645,2,1313,,,
,,,2,1313,0.5809460878372192,0.694625973701477,0.761505126953125
0.909649670124054,0.39705777168273926,0.7379348874092102,3,1751,,,
,,,3,1751,0.5763120055198669,0.7003213763237,0.7674416303634644
0.4713248908519745,0.7764764428138733,0.7698862552642822,4,2189,,,
,,,4,2189,0.5758734345436096,0.6985359787940979,0.766777515411377
0.5548202991485596,0.7278440594673157,0.7724058628082275,5,2627,,,
,,,5,2627,0.5717233419418335,0.7045170664787292,0.7719833254814148
0.48262840509414673,0.7601942420005798,0.7688522934913635,6,3065,,,
,,,6,3065,0.5738301277160645,0.7012497782707214,0.769159734249115
0.774520218372345,0.540598452091217,0.7815436720848083,7,3503,,,
,,,7,3503,0.5633020401000977,0.7128191590309143,0.780516505241394
0.9552873969078064,0.41034063696861267,0.7619026899337769,8,3941,,,
,,,8,3941,0.5656276345252991,0.710605263710022,0.777899980545044
0.910772979259491,0.41305434703826904,0.7739197611808777,9,4379,,,
,,,9,4379,0.5642927885055542,0.7140867710113525,0.7803400754928589
0.4184960424900055,0.8126115798950195,0.7770761251449585,10,4817,,,
,,,10,4817,0.5594573616981506,0.7154079675674438,0.7845229506492615
0.5958266258239746,0.6798543334007263,0.7878662347793579,11,5255,,,
,,,11,5255,0.5575495958328247,0.7185680866241455,0.7863523364067078
0.43194228410720825,0.8016139268875122,0.7799974083900452,12,5693,,,
,,,12,5693,0.5543534755706787,0.7187644839286804,0.7891699075698853
0.5862686634063721,0.6929943561553955,0.772796094417572,13,6131,,,
,,,13,6131,0.55779629945755,0.7177468538284302,0.7858214378356934
0.4583997428417206,0.7796186804771423,0.7873027920722961,14,6569,,,
,,,14,6569,0.5523219108581543,0.722495973110199,0.7911711931228638
0.41531527042388916,0.8121830821037292,0.7686639428138733,15,7007,,,
,,,15,7007,0.5516061782836914,0.7221210598945618,0.7913686633110046
0.521969199180603,0.7461258172988892,0.7933931350708008,16,7445,,,
,,,16,7445,0.5572194457054138,0.7199249863624573,0.7868684530258179
0.6086876392364502,0.6852102875709534,0.7938571572303772,17,7883,,,
,,,17,7883,0.5467643737792969,0.7271915674209595,0.7967963218688965
0.5793481469154358,0.6876383423805237,0.7910207509994507,18,8321,,,
,,,18,8321,0.5511550307273865,0.7237457633018494,0.7922494411468506
0.8326277732849121,0.5159608721733093,0.7686189413070679,19,8759,,,
,,,19,8759,0.5513944029808044,0.7240849733352661,0.7919809818267822
0.4568050801753998,0.7894022464752197,0.785350501537323,20,9197,,,
,,,20,9197,0.5448578596115112,0.7295304536819458,0.797893226146698
0.43565788865089417,0.7978290319442749,0.791912317276001,21,9635,,,
,,,21,9635,0.5482279062271118,0.7256025671958923,0.794870138168335
0.45052164793014526,0.7877597808837891,0.7948075532913208,22,10073,,,
,,,22,10073,0.5420706868171692,0.7306552529335022,0.8010149002075195
0.44170379638671875,0.7966864109039307,0.7962057590484619,23,10511,,,
,,,23,10511,0.5470370650291443,0.7262452840805054,0.7961372137069702
0.7544967532157898,0.5938013195991516,0.7812449336051941,24,10949,,,
,,,24,10949,0.5469005703926086,0.7261560559272766,0.796977162361145
0.778032660484314,0.5712347626686096,0.787036657333374,25,11387,,,
,,,25,11387,0.5448778867721558,0.7282092571258545,0.7982652187347412
0.7520085573196411,0.5729486346244812,0.7966240644454956,26,11825,,,
,,,26,11825,0.5430359244346619,0.728369951248169,0.7997974157333374
0.47548866271972656,0.7745482921600342,0.7990778684616089,27,12263,,,
,,,27,12263,0.5409713983535767,0.7315479516983032,0.8019475936889648
0.5973724722862244,0.6886381506919861,0.7894817590713501,28,12701,,,
,,,28,12701,0.5454222559928894,0.7273165583610535,0.7983797192573547
0.5156839489936829,0.7453402876853943,0.794640302658081,29,13139,,,
,,,29,13139,0.542576253414154,0.7293161749839783,0.7996524572372437
0.5460524559020996,0.7122045159339905,0.7990741729736328,30,13577,,,
,,,30,13577,0.5366483926773071,0.7338867783546448,0.8055047988891602
0.5244797468185425,0.7253445982933044,0.799422025680542,31,14015,,,
,,,31,14015,0.5413942933082581,0.7296911478042603,0.8012359738349915
0.44718843698501587,0.7923302054405212,0.7942488789558411,32,14453,,,
,,,32,14453,0.5385034680366516,0.7313872575759888,0.8038332462310791
0.5038675665855408,0.7434835433959961,0.8005387783050537,33,14891,,,
,,,33,14891,0.5378291606903076,0.7316729426383972,0.8047133684158325
0.5450236797332764,0.703849196434021,0.799782395362854,34,15329,,,
,,,34,15329,0.5394233465194702,0.7299767732620239,0.8029212355613708
0.6058295965194702,0.6666428446769714,0.8006458282470703,35,15767,,,
,,,35,15767,0.5389306545257568,0.7332440614700317,0.8041433095932007
0.5341090559959412,0.7182032465934753,0.8045680522918701,36,16205,,,
,,,36,16205,0.5384916663169861,0.7326905727386475,0.8043416738510132
0.4669262170791626,0.7766193151473999,0.8013067245483398,37,16643,,,
,,,37,16643,0.5354077219963074,0.7335297465324402,0.8065699934959412
0.5259764194488525,0.7317717671394348,0.8041009306907654,38,17081,,,
,,,38,17081,0.5383939743041992,0.7302088737487793,0.8027668595314026
0.6010010838508606,0.6829965114593506,0.8023606538772583,39,17519,,,
