val/loss,val/acc,val/auroc,epoch,step,train/loss,train/acc,train/auroc
2.11202335357666,0.1704634726047516,0.4840378761291504,0,437,,,
,,,0,437,0.7201206088066101,0.5899019837379456,0.6229230165481567
0.7284815907478333,0.5066057443618774,0.6737000942230225,1,875,,,
,,,1,875,0.6619516015052795,0.6197711229324341,0.663608193397522
0.4433441758155823,0.8226094245910645,0.710288405418396,2,1313,,,
,,,2,1313,0.6442388296127319,0.6354644894599915,0.6832747459411621
1.24933660030365,0.17274869978427887,0.6012372970581055,3,1751,,,
,,,3,1751,0.6325056552886963,0.6447662115097046,0.6996251344680786
0.43294668197631836,0.8121116757392883,0.7071502208709717,4,2189,,,
,,,4,2189,0.6296094655990601,0.6516755819320679,0.7049877643585205
0.6657840609550476,0.6554309725761414,0.7360184192657471,5,2627,,,
,,,5,2627,0.62723708152771,0.6541036367416382,0.7088934183120728
0.4614660143852234,0.7958294749259949,0.7095412015914917,6,3065,,,
,,,6,3065,0.6265010237693787,0.653603732585907,0.7096266150474548
0.5226772427558899,0.7779761552810669,0.7275955080986023,7,3503,,,
,,,7,3503,0.6278837323188782,0.651996910572052,0.7071048021316528
0.6658101081848145,0.6051560640335083,0.7361360788345337,8,3941,,,
,,,8,3941,0.6269156336784363,0.6556926369667053,0.7108455300331116
0.6718840003013611,0.6070842146873474,0.6975046396255493,9,4379,,,
,,,9,4379,0.7092951536178589,0.6465158462524414,0.6925361752510071
0.582447350025177,0.7061343789100647,0.7505196332931519,10,4817,,,
,,,10,4817,0.6167600750923157,0.6681544780731201,0.7245776057243347
0.5158426761627197,0.760051429271698,0.7518414855003357,11,5255,,,
,,,11,5255,0.6078140139579773,0.6778668761253357,0.7362220287322998
0.6651091575622559,0.5971577763557434,0.7459670901298523,12,5693,,,
,,,12,5693,0.6078387498855591,0.6783131957054138,0.7356269955635071
0.5666179656982422,0.7307005524635315,0.7475930452346802,13,6131,,,
,,,13,6131,0.6105096340179443,0.6744210720062256,0.7313828468322754
0.6269658207893372,0.6407198309898376,0.7195726633071899,14,6569,,,
,,,14,6569,0.6123963594436646,0.6718144416809082,0.7293670177459717
0.4748512804508209,0.789188027381897,0.7304962873458862,15,7007,,,
,,,15,7007,0.6197540760040283,0.6615486145019531,0.7187941670417786
0.4838353991508484,0.7888309359550476,0.7549773454666138,16,7445,,,
,,,16,7445,0.6632782816886902,0.6583885550498962,0.7050276398658752
0.6666926741600037,0.6550024747848511,0.7586808204650879,17,7883,,,
,,,17,7883,0.6096470355987549,0.6752066612243652,0.7333515882492065
0.814724326133728,0.4727558493614197,0.748692512512207,18,8321,,,
,,,18,8321,0.606434166431427,0.6775811910629272,0.7367918491363525
0.7762598991394043,0.5186031460762024,0.7482188940048218,19,8759,,,
,,,19,8759,0.6070411801338196,0.6765456795692444,0.735578179359436
0.6832689642906189,0.6300792694091797,0.7529217600822449,20,9197,,,
,,,20,9197,0.6068020462989807,0.6787595152854919,0.7358137369155884
0.6138114333152771,0.6813539862632751,0.7566606402397156,21,9635,,,
,,,21,9635,0.6040857434272766,0.6807055473327637,0.7404705882072449
0.7842641472816467,0.49775049090385437,0.7386846542358398,22,10073,,,
,,,22,10073,0.6073927879333496,0.6779739856719971,0.7361233830451965
