val/loss,val/acc,val/auroc,epoch,step,train/loss,train/acc,train/auroc
0.7200539112091064,0.5833622813224792,0.6656759977340698,0,359,,,
,,,0,359,0.7297524809837341,0.6139569282531738,0.6569923162460327
0.6806231737136841,0.6021384000778198,0.7404184341430664,1,719,,,
,,,1,719,0.6361124515533447,0.6587920784950256,0.7166420221328735
0.5792003273963928,0.6849791407585144,0.7627661228179932,2,1079,,,
,,,2,1079,0.6076496243476868,0.6768739223480225,0.7423697710037231
0.5725520849227905,0.7118393778800964,0.7890859842300415,3,1439,,,
,,,3,1439,0.5805616974830627,0.7077347636222839,0.7764072418212891
0.5695818662643433,0.7134909629821777,0.7812573313713074,4,1799,,,
,,,4,1799,0.5515577793121338,0.7257731556892395,0.8001015186309814
0.522072970867157,0.7459144592285156,0.8264692425727844,5,2159,,,
,,,5,2159,0.5345990657806396,0.7388781309127808,0.8149704933166504
0.49589672684669495,0.7498261332511902,0.8256708383560181,6,2519,,,
,,,6,2519,0.5123717784881592,0.7514615654945374,0.8308504819869995
0.49353134632110596,0.7628650665283203,0.8379623889923096,7,2879,,,
,,,7,2879,0.5091336369514465,0.7577858567237854,0.8356451392173767
0.5348607301712036,0.754607081413269,0.8541170358657837,8,3239,,,
,,,8,3239,0.4715770184993744,0.7752156853675842,0.8568174839019775
0.46412041783332825,0.77303546667099,0.8618755340576172,9,3599,,,
,,,9,3599,0.4570242762565613,0.7854519486427307,0.8669477701187134
0.5526156425476074,0.7698192000389099,0.8527471423149109,10,3959,,,
,,,10,3959,0.42061948776245117,0.8050985336303711,0.887126088142395
0.5191435813903809,0.7610396146774292,0.8774877786636353,11,4319,,,
,,,11,4319,0.4099087715148926,0.8129441738128662,0.894080638885498
0.44500622153282166,0.8056328296661377,0.8641924858093262,12,4679,,,
,,,12,4679,0.3946611285209656,0.8228978514671326,0.9038105010986328
0.6818335056304932,0.7675591111183167,0.8606937527656555,13,5039,,,
,,,13,5039,0.38565972447395325,0.8287222981452942,0.9082095623016357
0.43276986479759216,0.8030250072479248,0.8907992839813232,14,5399,,,
,,,14,5399,0.3678264021873474,0.8365461826324463,0.9159558415412903
0.45896807312965393,0.8057197332382202,0.8924098014831543,15,5759,,,
,,,15,5759,0.34588247537612915,0.8484123945236206,0.925529956817627
0.42036861181259155,0.8236265778541565,0.8922936916351318,16,6119,,,
,,,16,6119,0.3346027731895447,0.8548888564109802,0.930403470993042
0.41320499777793884,0.8209318518638611,0.8982910513877869,17,6479,,,
,,,17,6479,0.3225787878036499,0.8611044883728027,0.9362287521362305
0.3827725946903229,0.8447496294975281,0.8975733518600464,18,6839,,,
,,,18,6839,0.31508323550224304,0.8663421273231506,0.93874192237854
0.3529093563556671,0.8530945777893066,0.9144144058227539,19,7199,,,
,,,19,7199,0.3037433326244354,0.8701453804969788,0.9428337216377258
0.34651392698287964,0.8606571555137634,0.9154062271118164,20,7559,,,
,,,20,7559,0.27167055010795593,0.8863147497177124,0.9538139700889587
0.4106834828853607,0.8455320000648499,0.9092411398887634,21,7919,,,
,,,21,7919,0.257722944021225,0.8918566703796387,0.9579834938049316
0.4348800778388977,0.8321453332901001,0.9132437705993652,22,8279,,,
,,,22,8279,0.25420069694519043,0.8949644565582275,0.9596604108810425
0.3617156744003296,0.8570062518119812,0.919447124004364,23,8639,,,
,,,23,8639,0.24180655181407928,0.9004411697387695,0.9633722901344299
0.40006452798843384,0.8489221334457397,0.9184273481369019,24,8999,,,
,,,24,8999,0.2415056973695755,0.9005498290061951,0.9638473987579346
0.3872935473918915,0.8506606221199036,0.9200896620750427,25,9359,,,
,,,25,9359,0.2302965670824051,0.9042227268218994,0.9664715528488159
0.4116947650909424,0.845966637134552,0.9212816953659058,26,9719,,,
,,,26,9719,0.22172731161117554,0.908525824546814,0.9691338539123535
0.40525302290916443,0.8523122668266296,0.9227070212364197,27,10079,,,
,,,27,10079,0.211847722530365,0.9145676493644714,0.9716646671295166
0.3653259575366974,0.8672635555267334,0.9272511601448059,28,10439,,,
,,,28,10439,0.21248365938663483,0.9111120700836182,0.9717544317245483
0.41446825861930847,0.8551807999610901,0.9235137701034546,29,10799,,,
,,,29,10799,0.20415672659873962,0.9173711538314819,0.9739489555358887
0.42137688398361206,0.8507475852966309,0.9285078048706055,30,11159,,,
,,,30,11159,0.1872064769268036,0.9252820014953613,0.9776455163955688
0.4260558784008026,0.8475313186645508,0.923000693321228,31,11519,,,
,,,31,11519,0.17715691030025482,0.9279768466949463,0.9800130128860474
0.3812004029750824,0.8699582815170288,0.9323030710220337,32,11879,,,
,,,32,11879,0.16325682401657104,0.9356051683425903,0.9828210473060608
0.3890952169895172,0.869002103805542,0.9230198264122009,33,12239,,,
,,,33,12239,0.17096340656280518,0.9328885078430176,0.9814876317977905
0.4105325937271118,0.8566585779190063,0.9244059324264526,34,12599,,,
,,,34,12599,0.16670528054237366,0.9341273307800293,0.9822201728820801
0.38909512758255005,0.875,0.929574728012085,35,12959,,,
,,,35,12959,0.15776929259300232,0.9375828504562378,0.9840680360794067
0.38716283440589905,0.874217689037323,0.9268834590911865,36,13319,,,
,,,36,13319,0.15176399052143097,0.9384087324142456,0.985266923904419
0.46680864691734314,0.8564847111701965,0.9298363327980042,37,13679,,,
,,,37,13679,0.15269634127616882,0.9396257400512695,0.9849849343299866
