val/loss,val/acc,val/auroc,epoch,step,train/loss,train/acc,train/auroc
0.6044248938560486,0.6735917925834656,0.7460729479789734,0,359,,,
,,,0,359,0.6632103323936462,0.6338860988616943,0.6847296953201294
0.5766891837120056,0.693324089050293,0.7508887052536011,1,719,,,
,,,1,719,0.6049776673316956,0.6751570105552673,0.737877368927002
0.5580741167068481,0.7137517333030701,0.7696334719657898,2,1079,,,
,,,2,1079,0.6017075777053833,0.6795688271522522,0.7447879910469055
0.6546229124069214,0.6125695705413818,0.714017927646637,3,1439,,,
,,,3,1439,0.5828763842582703,0.6935431361198425,0.7626867294311523
0.6079893708229065,0.6986265778541565,0.7578339576721191,4,1799,,,
,,,4,1799,0.5799800157546997,0.6932823061943054,0.7644109725952148
0.6171866655349731,0.6617698073387146,0.7679448127746582,5,2159,,,
,,,5,2159,0.5740381479263306,0.6993458271026611,0.7704190611839294
0.5723538398742676,0.7194888591766357,0.7695621848106384,6,2519,,,
,,,6,2519,0.5685569047927856,0.7015191316604614,0.7744737863540649
0.5264778137207031,0.7313108444213867,0.788629949092865,7,2879,,,
,,,7,2879,0.5683802366256714,0.7029752731323242,0.7762191891670227
0.5392194390296936,0.7249652147293091,0.7866189479827881,8,3239,,,
,,,8,3239,0.5629006028175354,0.707995593547821,0.780256450176239
0.5249545574188232,0.7087100148200989,0.7862907648086548,9,3599,,,
,,,9,3599,0.56216961145401,0.7075392007827759,0.7809874415397644
0.5288105607032776,0.7452190518379211,0.796138346195221,10,3959,,,
,,,10,3959,0.5546014904975891,0.7124943137168884,0.787470281124115
0.5596081018447876,0.7530423998832703,0.7890120148658752,11,4319,,,
,,,11,4319,0.5522446036338806,0.7126246690750122,0.7884406447410583
0.6134393811225891,0.6898469924926758,0.7871391773223877,12,4679,,,
,,,12,4679,0.5515052080154419,0.7135157585144043,0.7895651459693909
0.5522447228431702,0.6863699555397034,0.7885053157806396,13,5039,,,
,,,13,5039,0.548261821269989,0.7171885967254639,0.791603684425354
0.5480937361717224,0.7114047408103943,0.7954204678535461,14,5399,,,
,,,14,5399,0.5453508496284485,0.7173624634742737,0.7954809665679932
0.548123836517334,0.7237482666969299,0.7991266846656799,15,5759,,,
,,,15,5759,0.5469189882278442,0.7158194184303284,0.7925775051116943
0.6147674322128296,0.7110570073127747,0.7837474346160889,16,6119,,,
,,,16,6119,0.5432360172271729,0.7218394875526428,0.7969669103622437
0.5538718700408936,0.7152295112609863,0.7957547903060913,17,6479,,,
,,,17,6479,0.543222188949585,0.7211440205574036,0.7965166568756104
0.5934410691261292,0.6902816295623779,0.7965748310089111,18,6839,,,
,,,18,6839,0.5381799340248108,0.7249690294265747,0.8004603385925293
0.554523766040802,0.7162725925445557,0.8050378561019897,19,7199,,,
,,,19,7199,0.5387812256813049,0.7242301106452942,0.8002522587776184
0.5634649991989136,0.7199234962463379,0.8000738024711609,20,7559,,,
,,,20,7559,0.5322071313858032,0.7268380522727966,0.804523229598999
0.5713659524917603,0.696540355682373,0.8057616949081421,21,7919,,,
,,,21,7919,0.5346481800079346,0.7253819704055786,0.8031866550445557
0.5801357626914978,0.6897600889205933,0.7820188999176025,22,8279,,,
,,,22,8279,0.5312159061431885,0.7290113568305969,0.8060497045516968
0.5341428518295288,0.7162725925445557,0.8091703653335571,23,8639,,,
,,,23,8639,0.5282405614852905,0.7295547127723694,0.808303713798523
0.5330380797386169,0.7359179258346558,0.8074936866760254,24,8999,,,
,,,24,8999,0.5283454060554504,0.728598415851593,0.808314323425293
0.5304346680641174,0.7328755259513855,0.809013307094574,25,9359,,,
,,,25,9359,0.5320062637329102,0.7250776886940002,0.8039766550064087
0.5546939969062805,0.6925417184829712,0.808788537979126,26,9719,,,
,,,26,9719,0.5246157050132751,0.7312933206558228,0.8112184405326843
0.6068776249885559,0.7230528593063354,0.8060269355773926,27,10079,,,
,,,27,10079,0.5273096561431885,0.7294895052909851,0.8089883327484131
0.5092248916625977,0.7580841183662415,0.8066287636756897,28,10439,,,
,,,28,10439,0.5274124145507812,0.7267511487007141,0.8084723949432373
