val/loss,val/acc,val/auroc,epoch,step,train/loss,train/acc,train/auroc
0.4436319172382355,0.8106120228767395,0.7217221260070801,0,437,,,
,,,0,437,0.7023834586143494,0.6452482342720032,0.6929787397384644
0.5062071681022644,0.7749053835868835,0.7592031955718994,1,875,,,
,,,1,875,0.6105141043663025,0.6745460629463196,0.7371886968612671
0.9757086038589478,0.42133828997612,0.7089322805404663,2,1313,,,
,,,2,1313,0.5935868620872498,0.6903286576271057,0.7537680864334106
0.5725513100624084,0.6940655708312988,0.7649457454681396,3,1751,,,
,,,3,1751,0.5819985270500183,0.6991662383079529,0.7652379274368286
0.4500810205936432,0.7846890091896057,0.7740859985351562,4,2189,,,
,,,4,2189,0.5679670572280884,0.7118780016899109,0.7782449722290039
0.42868709564208984,0.7996143698692322,0.8005446791648865,5,2627,,,
,,,5,2627,0.5626891851425171,0.7158772349357605,0.7835026383399963
0.534361720085144,0.7339856028556824,0.7775580883026123,6,3065,,,
,,,6,3065,0.5560304522514343,0.721304714679718,0.7903323173522949
0.659125566482544,0.6554309725761414,0.7759917974472046,7,3503,,,
,,,7,3503,0.5513108968734741,0.7236793041229248,0.7945865392684937
0.5816522836685181,0.7114903926849365,0.7983338832855225,8,3941,,,
,,,8,3941,0.5447792410850525,0.7336416244506836,0.8009692430496216
0.5055417418479919,0.7651931643486023,0.8124345541000366,9,4379,,,
,,,9,4379,0.5350072979927063,0.7363017797470093,0.8087325096130371
0.5014339685440063,0.7556238174438477,0.8256378173828125,10,4817,,,
,,,10,4817,0.5205657482147217,0.746514081954956,0.8198211193084717
0.5270204544067383,0.7326287031173706,0.8396494388580322,11,5255,,,
,,,11,5255,0.5051199197769165,0.7587795257568359,0.8319125175476074
0.5123100876808167,0.750767707824707,0.8285609483718872,12,5693,,,
,,,12,5693,0.4998965859413147,0.7621002793312073,0.8365551829338074
0.49088382720947266,0.7473398447036743,0.8284790515899658,13,6131,,,
,,,13,6131,0.49497777223587036,0.7640998959541321,0.8402750492095947
0.48155367374420166,0.7615510821342468,0.8409446477890015,14,6569,,,
,,,14,6569,0.4848027527332306,0.7717233896255493,0.8479498028755188
0.4312037527561188,0.7916160821914673,0.8430254459381104,15,7007,,,
,,,15,7007,0.4711780548095703,0.7810429930686951,0.8565434217453003
0.7017360925674438,0.6525030136108398,0.8567424416542053,16,7445,,,
,,,16,7445,0.4669724106788635,0.7829890847206116,0.8602936267852783
0.5373090505599976,0.7383418083190918,0.8580413460731506,17,7883,,,
,,,17,7883,0.4622267186641693,0.7866669297218323,0.8635410666465759
0.6957144737243652,0.6382917761802673,0.8607123494148254,18,8321,,,
,,,18,8321,0.4545653760433197,0.7917373180389404,0.8680263161659241
0.46310463547706604,0.7901878356933594,0.8590743541717529,19,8759,,,
,,,19,8759,0.45523586869239807,0.789130687713623,0.8670037388801575
0.4954559803009033,0.7594801187515259,0.8730578422546387,20,9197,,,
,,,20,9197,0.43907630443573,0.7969148755073547,0.8766252398490906
0.6146247386932373,0.6956366300582886,0.8687715530395508,21,9635,,,
,,,21,9635,0.4275701642036438,0.8040027618408203,0.8838827610015869
0.3831416368484497,0.832107424736023,0.8570932149887085,22,10073,,,
,,,22,10073,0.42717355489730835,0.8044848442077637,0.8840842843055725
0.5798771381378174,0.714489758014679,0.8389337062835693,23,10511,,,
,,,23,10511,0.4238496422767639,0.8070735931396484,0.8856033086776733
0.5983784198760986,0.7303435206413269,0.8554776906967163,24,10949,,,
,,,24,10949,0.4228614866733551,0.8080376982688904,0.8861321806907654
0.3712538480758667,0.8368920683860779,0.8662699460983276,25,11387,,,
,,,25,11387,0.4140951633453369,0.813518762588501,0.8919631242752075
