val/loss,val/acc,val/auroc,epoch,step,train/loss,train/acc,train/auroc
0.8013175129890442,0.5710187554359436,0.6787675619125366,0,359,,,
,,,0,359,0.8868467807769775,0.5918327569961548,0.6224517822265625
0.8457520008087158,0.5002607703208923,0.6298607587814331,1,719,,,
,,,1,719,0.6811866760253906,0.6214113235473633,0.6659430265426636
0.6760568022727966,0.5458101630210876,0.6790703535079956,2,1079,,,
,,,2,1079,0.654626190662384,0.6319518685340881,0.6845711469650269
0.7546423077583313,0.5664986371994019,0.7242161631584167,3,1439,,,
,,,3,1439,0.6268047094345093,0.6547932028770447,0.7135184407234192
0.5192527174949646,0.7286161184310913,0.752419114112854,4,1799,,,
,,,4,1799,0.6139194965362549,0.666029155254364,0.7282301783561707
0.5853778123855591,0.6569888591766357,0.7467397451400757,5,2159,,,
,,,5,2159,0.6058225035667419,0.6723969578742981,0.7372943162918091
0.5999688506126404,0.6622044444084167,0.7759140729904175,6,2519,,,
,,,6,2519,0.5970149636268616,0.6806989312171936,0.7472897171974182
0.7227671146392822,0.5889256000518799,0.7246741652488708,7,2879,,,
,,,7,2879,0.5888129472732544,0.6868276596069336,0.7548477649688721
0.4824587106704712,0.7641689777374268,0.7886272072792053,8,3239,,,
,,,8,3239,0.5705289244651794,0.7019537687301636,0.7743760347366333
0.5882715582847595,0.698713481426239,0.7787012457847595,9,3599,,,
,,,9,3599,0.562576949596405,0.7104079127311707,0.7825429439544678
0.5889685153961182,0.6701147556304932,0.8108522295951843,10,3959,,,
,,,10,3959,0.5461043119430542,0.7171451449394226,0.7953338623046875
0.4882082939147949,0.7547809481620789,0.8178213834762573,11,4319,,,
,,,11,4319,0.522749662399292,0.7374220490455627,0.815864622592926
0.7676791548728943,0.6220445036888123,0.790414571762085,12,4679,,,
,,,12,4679,0.5230771899223328,0.734118640422821,0.8160520195960999
0.7093876600265503,0.6329103112220764,0.8144580125808716,13,5039,,,
,,,13,5039,0.5121847987174988,0.7455284595489502,0.8240422010421753
0.6827278733253479,0.6569888591766357,0.8008668422698975,14,5399,,,
,,,14,5399,0.508442223072052,0.7491578459739685,0.828874409198761
0.5021952986717224,0.7476530075073242,0.8187050819396973,15,5759,,,
,,,15,5759,0.49346354603767395,0.7566774487495422,0.8387653827667236
0.5081722736358643,0.7442628741264343,0.8468049764633179,16,6119,,,
,,,16,6119,0.49342861771583557,0.7590246200561523,0.8400131464004517
0.4681371748447418,0.7676460146903992,0.832055389881134,17,6479,,,
,,,17,6479,0.4751270115375519,0.7694998979568481,0.8517842292785645
0.5741971731185913,0.7049722075462341,0.8397521376609802,18,6839,,,
,,,18,6839,0.46661949157714844,0.7738248109817505,0.8578963875770569
0.8525679111480713,0.584753155708313,0.8381441831588745,19,7199,,,
,,,19,7199,0.4621283710002899,0.777258574962616,0.8609976768493652
0.4829978942871094,0.7543463110923767,0.8532489538192749,20,7559,,,
,,,20,7559,0.43808701634407043,0.7929280996322632,0.8758608102798462
0.4811302423477173,0.7660813927650452,0.8461111187934875,21,7919,,,
,,,21,7919,0.4338967800140381,0.7954491376876831,0.8785758018493652
0.581063449382782,0.7200104594230652,0.8719958066940308,22,8279,,,
,,,22,8279,0.42668014764785767,0.7987307906150818,0.8823755979537964
0.3870808482170105,0.824321985244751,0.8684906959533691,23,8639,,,
,,,23,8639,0.415549099445343,0.8068589568138123,0.8888938426971436
0.4444316029548645,0.788073718547821,0.8794851303100586,24,8999,,,
,,,24,8999,0.4183933436870575,0.8042075037956238,0.8872542977333069
0.48111242055892944,0.772253155708313,0.8750344514846802,25,9359,,,
,,,25,9359,0.4025423228740692,0.8129441738128662,0.8956640958786011
0.4011407792568207,0.8134561777114868,0.8778365850448608,26,9719,,,
,,,26,9719,0.40314650535583496,0.8131614923477173,0.8963119983673096
0.5261650681495667,0.7421766519546509,0.8882841467857361,27,10079,,,
,,,27,10079,0.3981427550315857,0.8160737156867981,0.898794412612915
0.5749421715736389,0.7170549631118774,0.8863990306854248,28,10439,,,
,,,28,10439,0.3869590759277344,0.8205507397651672,0.9047248363494873
0.42039692401885986,0.8051981925964355,0.8913471698760986,29,10799,,,
,,,29,10799,0.3808263838291168,0.8245495557785034,0.9074013829231262
0.4087856709957123,0.807892918586731,0.897814929485321,30,11159,,,
,,,30,11159,0.35883069038391113,0.8354595303535461,0.918038010597229
0.4762113094329834,0.7822496294975281,0.8901184797286987,31,11519,,,
,,,31,11519,0.3508986532688141,0.8427618145942688,0.9217540621757507
0.43950337171554565,0.7991133332252502,0.8997290730476379,32,11879,,,
,,,32,11879,0.34919869899749756,0.8428270220756531,0.9224376678466797
0.3978465795516968,0.821540355682373,0.9079016447067261,33,12239,,,
,,,33,12239,0.3463651239871979,0.8442614078521729,0.924193263053894
0.3598689138889313,0.8312760591506958,0.8973463773727417,34,12599,,,
,,,34,12599,0.3460029065608978,0.8441962003707886,0.9241226315498352
0.32610905170440674,0.8557023406028748,0.9122209548950195,35,12959,,,
,,,35,12959,0.33606207370758057,0.8491513133049011,0.9290027618408203
