val/loss,val/acc,val/auroc,epoch,step,train/loss,train/acc,train/auroc
0.5601022839546204,0.6920201778411865,0.7618746161460876,0,359,,,
,,,0,359,0.6923460960388184,0.656944751739502,0.7136597037315369
0.5471383929252625,0.7273991703987122,0.7869826555252075,1,719,,,
,,,1,719,0.5787307024002075,0.7083432674407959,0.7804206609725952
0.6418344378471375,0.6853268146514893,0.8011350631713867,2,1079,,,
,,,2,1079,0.5383305549621582,0.7354008555412292,0.810757577419281
0.5242046117782593,0.7503477334976196,0.8507295250892639,3,1439,,,
,,,3,1439,0.5044026970863342,0.7556125521659851,0.8356708288192749
0.5082131624221802,0.7491307258605957,0.8442202806472778,4,1799,,,
,,,4,1799,0.47831103205680847,0.7713472247123718,0.8527405261993408
0.6072375178337097,0.7052329778671265,0.8196709156036377,5,2159,,,
,,,5,2159,0.45836639404296875,0.7828440070152283,0.8653904795646667
0.5784940719604492,0.7087100148200989,0.8382537961006165,6,2519,,,
,,,6,2519,0.4438256025314331,0.7938408851623535,0.8759067058563232
0.5082442164421082,0.7666898369789124,0.8731421828269958,7,2879,,,
,,,7,2879,0.41179123520851135,0.8095538020133972,0.8922774791717529
0.4872318506240845,0.7694714665412903,0.8709896802902222,8,3239,,,
,,,8,3239,0.398898720741272,0.8165735602378845,0.8995363712310791
0.4074466824531555,0.8112830519676208,0.8974905014038086,9,3599,,,
,,,9,3599,0.3833978474140167,0.828265905380249,0.908153772354126
0.406700074672699,0.8148469924926758,0.91822350025177,10,3959,,,
,,,10,3959,0.330427885055542,0.8541064262390137,0.9310282468795776
0.4063243269920349,0.8211057186126709,0.9074546098709106,11,4319,,,
,,,11,4319,0.32597729563713074,0.8579097390174866,0.9332841038703918
0.36512869596481323,0.8404902815818787,0.914064347743988,12,4679,,,
,,,12,4679,0.30321136116981506,0.8694064617156982,0.9422289729118347
0.3706414997577667,0.8428372740745544,0.920221209526062,13,5039,,,
,,,13,5039,0.29497644305229187,0.8740138411521912,0.9456787109375
0.3662889003753662,0.8396210074424744,0.9260573387145996,14,5399,,,
,,,14,5399,0.28055432438850403,0.8810335993766785,0.950092077255249
0.35835394263267517,0.8549200296401978,0.926404595375061,15,5759,,,
,,,15,5759,0.2779019773006439,0.881794273853302,0.9515324831008911
0.3824094533920288,0.839360237121582,0.9308673739433289,16,6119,,,
,,,16,6119,0.2586548626422882,0.8923130631446838,0.9576585292816162
0.35291245579719543,0.857180118560791,0.9279279112815857,17,6479,,,
,,,17,6479,0.24400295317173004,0.8978766798973083,0.9622927904129028
0.31523722410202026,0.8710013628005981,0.9344747066497803,18,6839,,,
,,,18,6839,0.24523033201694489,0.8990285396575928,0.9622631669044495
0.32050520181655884,0.8734353184700012,0.9326866865158081,19,7199,,,
,,,19,7199,0.23210467398166656,0.9046791195869446,0.9656982421875
0.3242284059524536,0.8736960887908936,0.9439796805381775,20,7559,,,
,,,20,7559,0.20286455750465393,0.9177840948104858,0.9734612703323364
0.3131365478038788,0.8836057186126709,0.9426676034927368,21,7919,,,
,,,21,7919,0.20072709023952484,0.9184578061103821,0.9741986989974976
0.3229321241378784,0.879607081413269,0.9417111873626709,22,8279,,,
,,,22,8279,0.1942799985408783,0.9213483333587646,0.9761555790901184
0.30465444922447205,0.8867350220680237,0.9438681602478027,23,8639,,,
,,,23,8639,0.18289904296398163,0.9275422096252441,0.9783627390861511
0.3172250986099243,0.8899513483047485,0.9447814226150513,24,8999,,,
,,,24,8999,0.17764778435230255,0.9293460249900818,0.979616641998291
0.3077261745929718,0.8912551999092102,0.9474519491195679,25,9359,,,
,,,25,9359,0.17752300202846527,0.9291287064552307,0.979891300201416
0.3208402097225189,0.8874304294586182,0.9453840255737305,26,9719,,,
,,,26,9719,0.17217060923576355,0.9308673739433289,0.980955958366394
0.36115631461143494,0.8721314072608948,0.942168653011322,27,10079,,,
,,,27,10079,0.16332539916038513,0.9348444938659668,0.982897162437439
0.3333287835121155,0.8875173926353455,0.9450842142105103,28,10439,,,
,,,28,10439,0.1610902100801468,0.9365179538726807,0.9834243655204773
0.31848201155662537,0.8929068446159363,0.946552038192749,29,10799,,,
,,,29,10799,0.15940143167972565,0.9375610947608948,0.98369300365448
0.34366241097450256,0.8888213038444519,0.9490488171577454,30,11159,,,
,,,30,11159,0.13927383720874786,0.9452328681945801,0.9873188138008118
0.3382689356803894,0.8907336592674255,0.9499378800392151,31,11519,,,
,,,31,11519,0.1359400451183319,0.9466454982757568,0.9878110885620117
0.3379042148590088,0.8890820741653442,0.9495945572853088,32,11879,,,
,,,32,11879,0.12849152088165283,0.9503183960914612,0.9891594648361206
0.3159704804420471,0.8985570073127747,0.9486935138702393,33,12239,,,
,,,33,12239,0.1351986825466156,0.9476234912872314,0.9879143238067627
0.3299887478351593,0.8981223702430725,0.9499689340591431,34,12599,,,
,,,34,12599,0.13081401586532593,0.9485580325126648,0.9888242483139038
0.3332209587097168,0.8993393778800964,0.9503884315490723,35,12959,,,
,,,35,12959,0.12648321688175201,0.9512963891029358,0.9893712997436523
0.34093010425567627,0.892037570476532,0.9520969390869141,36,13319,,,
,,,36,13319,0.1248147040605545,0.9522091746330261,0.9896562099456787
0.34182819724082947,0.8991655111312866,0.9503463506698608,37,13679,,,
,,,37,13679,0.12652945518493652,0.951339840888977,0.9894093871116638
0.3323899209499359,0.89803546667099,0.9493192434310913,38,14039,,,
,,,38,14039,0.12347222864627838,0.9514267444610596,0.9900870323181152
0.39255449175834656,0.8800417184829712,0.9482418298721313,39,14399,,,
