val/loss,val/acc,val/auroc,epoch,step,train/loss,train/acc,train/auroc
0.5615103840827942,0.6764264702796936,0.6580379009246826,0,437,,,
,,,0,437,0.6687609553337097,0.6029459238052368,0.6457637548446655
0.6422361135482788,0.6878526210784912,0.7103722095489502,1,875,,,
,,,1,875,0.6415345072746277,0.6391716003417969,0.6870096921920776
0.5729677081108093,0.6955652236938477,0.7065171003341675,2,1313,,,
,,,2,1313,0.626133918762207,0.6551330089569092,0.7092678546905518
0.6338732242584229,0.6868528127670288,0.7282847166061401,3,1751,,,
,,,3,1751,0.6237137317657471,0.6609355211257935,0.714699923992157
0.5224194526672363,0.7426980137825012,0.716801643371582,4,2189,,,
,,,4,2189,0.6183455586433411,0.6628994941711426,0.7201582789421082
0.7843117713928223,0.5072484612464905,0.7362056970596313,5,2627,,,
,,,5,2627,0.6153812408447266,0.6678450107574463,0.7247918844223022
0.9867122769355774,0.26094409823417664,0.7168594598770142,6,3065,,,
,,,6,3065,0.6097222566604614,0.6709337830543518,0.7314561605453491
0.5042710900306702,0.7590516209602356,0.7184259295463562,7,3503,,,
,,,7,3503,0.6089543104171753,0.67220139503479,0.7325962781906128
0.6069874167442322,0.6996358036994934,0.7501459717750549,8,3941,,,
,,,8,3941,0.6068059206008911,0.6758792996406555,0.7363274693489075
0.6394141316413879,0.6734271049499512,0.7415733337402344,9,4379,,,
,,,9,4379,0.6078479290008545,0.6743438839912415,0.734483003616333
0.6148312091827393,0.690709114074707,0.7452462315559387,10,4817,,,
,,,10,4817,0.605061948299408,0.6790215969085693,0.7384249567985535
0.5915027856826782,0.7052774429321289,0.7408719062805176,11,5255,,,
,,,11,5255,0.6046642661094666,0.6764149069786072,0.7383817434310913
0.46664369106292725,0.7941869497299194,0.726628839969635,12,5693,,,
,,,12,5693,0.6069916486740112,0.6761114001274109,0.7361403703689575
0.8300927877426147,0.47489824891090393,0.7434642314910889,13,6131,,,
,,,13,6131,0.6008203625679016,0.6822710037231445,0.743553102016449
