val/loss,val/acc,val/auroc,epoch,step,train/loss,train/acc,train/auroc
0.7589746117591858,0.5412411689758301,0.7304718494415283,0,437,,,
,,,0,437,0.8653456568717957,0.6649169921875,0.7132307291030884
0.5776886940002441,0.7195600867271423,0.7501758337020874,1,875,,,
,,,1,875,0.5901901125907898,0.706963062286377,0.7714864015579224
0.5646507740020752,0.7136328220367432,0.7986475825309753,2,1313,,,
,,,2,1313,0.5588632225990295,0.7222460508346558,0.7907311916351318
0.6028674244880676,0.6791402101516724,0.812501072883606,3,1751,,,
,,,3,1751,0.5357478260993958,0.7379753589630127,0.808148980140686
0.6906288862228394,0.6453617215156555,0.8180007338523865,4,2189,,,
,,,4,2189,0.5274321436882019,0.7412961721420288,0.8148349523544312
0.5059835314750671,0.7516246438026428,0.8333898782730103,5,2627,,,
,,,5,2627,0.505719780921936,0.7614890336990356,0.8315761089324951
0.530412495136261,0.7423409223556519,0.8325089812278748,6,3065,,,
,,,6,3065,0.4989299774169922,0.7636493444442749,0.8371537923812866
0.7510149478912354,0.5825894474983215,0.79902184009552,7,3503,,,
,,,7,3503,0.48771536350250244,0.7729155421257019,0.8453017473220825
0.46607887744903564,0.7686924338340759,0.8473919630050659,8,3941,,,
,,,8,3941,0.4781717360019684,0.7778611183166504,0.8533217310905457
0.5703559517860413,0.708562433719635,0.8359869718551636,9,4379,,,
,,,9,4379,0.4699849486351013,0.7843242287635803,0.8586485981941223
0.3829275667667389,0.8179675936698914,0.8475282788276672,10,4817,,,
,,,10,4817,0.4302400052547455,0.8056061267852783,0.8821927309036255
0.3136937618255615,0.8619581460952759,0.8804846405982971,11,5255,,,
,,,11,5255,0.42849934101104736,0.8036600351333618,0.8830611705780029
0.3237610161304474,0.8528172373771667,0.8716893196105957,12,5693,,,
,,,12,5693,0.41664525866508484,0.8134083151817322,0.889995813369751
0.3971961736679077,0.8218238949775696,0.8764630556106567,13,6131,,,
,,,13,6131,0.4124040901660919,0.8139796257019043,0.8927894830703735
0.3680669963359833,0.8278940320014954,0.8906177282333374,14,6569,,,
,,,14,6569,0.40067875385284424,0.8204249143600464,0.898975133895874
0.5130828619003296,0.7698350548744202,0.8962774276733398,15,7007,,,
,,,15,7007,0.39260637760162354,0.823835015296936,0.9031492471694946
0.310526579618454,0.8611012101173401,0.9003404378890991,16,7445,,,
,,,16,7445,0.38006043434143066,0.8329405188560486,0.9091846942901611
0.5373395681381226,0.7564093470573425,0.8938544988632202,17,7883,,,
,,,17,7883,0.36682194471359253,0.8393501043319702,0.9149162769317627
0.2958555221557617,0.8749553561210632,0.8955788016319275,18,8321,,,
,,,18,8321,0.3659117817878723,0.8400285840034485,0.9160001873970032
0.7638033628463745,0.693922758102417,0.8866225481033325,19,8759,,,
,,,19,8759,0.3514130115509033,0.8485627770423889,0.9224144220352173
0.3747967481613159,0.8332500457763672,0.9094217419624329,20,9197,,,
,,,20,9197,0.323687881231308,0.8597571849822998,0.9335801601409912
0.48107779026031494,0.7963293790817261,0.908767819404602,21,9635,,,
,,,21,9635,0.321496844291687,0.860382080078125,0.9342314004898071
0.5094040036201477,0.7767621278762817,0.9076683521270752,22,10073,,,
,,,22,10073,0.3181211054325104,0.8626852631568909,0.9358479380607605
0.3798634111881256,0.8308219909667969,0.9125406742095947,23,10511,,,
,,,23,10511,0.311895489692688,0.8643813729286194,0.938444197177887
0.3564213216304779,0.853245735168457,0.908336341381073,24,10949,,,
,,,24,10949,0.31371042132377625,0.8667201995849609,0.9382307529449463
0.3281518518924713,0.8722416758537292,0.9131694436073303,25,11387,,,
,,,25,11387,0.30081865191459656,0.8708801865577698,0.9422241449356079
0.524920642375946,0.7811183333396912,0.9089839458465576,26,11825,,,
,,,26,11825,0.3073557913303375,0.868630588054657,0.9401230812072754
0.29398196935653687,0.8773834109306335,0.9112778306007385,27,12263,,,
,,,27,12263,0.2984609007835388,0.8725584745407104,0.9439829587936401
0.3311830759048462,0.8628865480422974,0.9187589883804321,28,12701,,,
,,,28,12701,0.2965157926082611,0.8747544884681702,0.9444511532783508
0.32181841135025024,0.8641005754470825,0.9228558540344238,29,13139,,,
,,,29,13139,0.29117241501808167,0.8767719864845276,0.9466761946678162
0.3061313033103943,0.873170018196106,0.9258297681808472,30,13577,,,
,,,30,13577,0.27935823798179626,0.8828244805335999,0.9502158164978027
0.40270158648490906,0.8371777534484863,0.9171552658081055,31,14015,,,
,,,31,14015,0.2655360996723175,0.8877343535423279,0.9546432495117188
0.4674186408519745,0.8174676895141602,0.9179764986038208,32,14453,,,
,,,32,14453,0.2629122734069824,0.8900553584098816,0.9557356238365173
0.3348148465156555,0.862529456615448,0.9225472211837769,33,14891,,,
,,,33,14891,0.2706398367881775,0.8864131569862366,0.953391969203949
0.29718154668807983,0.8818110227584839,0.9206366539001465,34,15329,,,
,,,34,15329,0.2604982554912567,0.8899839520454407,0.9564697742462158
0.3243415355682373,0.8705277442932129,0.9262161254882812,35,15767,,,
,,,35,15767,0.25742632150650024,0.8911087512969971,0.9576293230056763
0.30063602328300476,0.8838106393814087,0.9222148656845093,36,16205,,,
,,,36,16205,0.24738404154777527,0.8972147703170776,0.9605094194412231
0.3424520194530487,0.8636006712913513,0.9228286743164062,37,16643,,,
,,,37,16643,0.2533489465713501,0.8941795825958252,0.9586977958679199
0.4439915418624878,0.8201099634170532,0.9219323992729187,38,17081,,,
,,,38,17081,0.24971815943717957,0.8952865600585938,0.9599288702011108
0.31439849734306335,0.8787402510643005,0.9204128384590149,39,17519,,,
