val/loss,val/acc,val/auroc,epoch,step,train/loss,train/acc,train/auroc
0.6350494623184204,0.6343338489532471,0.6846227645874023,0,85,,,
,,,0,85,0.677407443523407,0.5984259247779846,0.6332234740257263
0.6420343518257141,0.63323575258255,0.6813411712646484,1,171,,,
,,,1,171,0.6352847814559937,0.6348494291305542,0.6902244091033936
0.6944164633750916,0.5977305769920349,0.6946886777877808,2,257,,,
,,,2,257,0.632857084274292,0.6403404474258423,0.6960161328315735
0.6326433420181274,0.6357979774475098,0.7010194063186646,3,343,,,
,,,3,343,0.6243696212768555,0.642170786857605,0.7066592574119568
0.6566103100776672,0.6255490779876709,0.6751725077629089,4,429,,,
,,,4,429,0.6153862476348877,0.6573625206947327,0.7166531085968018
0.7484529614448547,0.5918740630149841,0.6896488666534424,5,515,,,
,,,5,515,0.6171315908432007,0.6469296216964722,0.7163427472114563
0.6392959952354431,0.6551976799964905,0.7226075530052185,6,601,,,
,,,6,601,0.6263700723648071,0.6450992822647095,0.703330397605896
0.614734411239624,0.6559297442436218,0.7201090455055237,7,687,,,
,,,7,687,0.6082860827445984,0.6622128486633301,0.7270914316177368
0.6461700797080994,0.6420205235481262,0.6947818994522095,8,773,,,
,,,8,773,0.6029711961746216,0.6636771559715271,0.7333585023880005
0.6249597668647766,0.645680844783783,0.7257312536239624,9,859,,,
,,,9,859,0.5951842069625854,0.6765809655189514,0.743986964225769
0.6276555061340332,0.6654465794563293,0.7253650426864624,10,945,,,
,,,10,945,0.5861672759056091,0.6824380159378052,0.7527213096618652
0.6133591532707214,0.6738653182983398,0.7369322180747986,11,1031,,,
,,,11,1031,0.6009690761566162,0.6706323623657227,0.737092137336731
0.6508107781410217,0.628843367099762,0.7294353246688843,12,1117,,,
,,,12,1117,0.5808030962944031,0.6882035136222839,0.7591533660888672
0.5973996520042419,0.6859443783760071,0.7484983205795288,13,1203,,,
,,,13,1203,0.5874749422073364,0.6809737086296082,0.7508212327957153
0.5941778421401978,0.6749634146690369,0.7415087223052979,14,1289,,,
,,,14,1289,0.5697646737098694,0.6941521167755127,0.7698615193367004
0.5904458165168762,0.6771596074104309,0.7566322088241577,15,1375,,,
,,,15,1375,0.5773274302482605,0.6858240962028503,0.7620627880096436
0.5841240286827087,0.6874085068702698,0.7541035413742065,16,1461,,,
,,,16,1461,0.57435542345047,0.6903083920478821,0.7656923532485962
0.6124201416969299,0.6544656157493591,0.7581859827041626,17,1547,,,
,,,17,1547,0.5704646110534668,0.6943351626396179,0.7696734070777893
0.6127846837043762,0.6753294467926025,0.757230281829834,18,1633,,,
,,,18,1633,0.566407322883606,0.6953418254852295,0.7735753059387207
0.5762644410133362,0.6954612135887146,0.7695773839950562,19,1719,,,
,,,19,1719,0.5628905296325684,0.7015649080276489,0.777384877204895
0.6205941438674927,0.6687408685684204,0.7419912815093994,20,1805,,,
,,,20,1805,0.5591569542884827,0.6985448598861694,0.7814536094665527
0.5700417757034302,0.6859443783760071,0.7715286016464233,21,1891,,,
,,,21,1891,0.5614294409751892,0.6990939974784851,0.7772508859634399
0.5757941603660583,0.6859443783760071,0.7672903537750244,22,1977,,,
,,,22,1977,0.5645524859428406,0.6927793622016907,0.7742617130279541
0.5722228288650513,0.697291374206543,0.7668185234069824,23,2063,,,
,,,23,2063,0.5496127009391785,0.7138281464576721,0.7915815114974976
0.5761063098907471,0.6778916716575623,0.7724988460540771,24,2149,,,
,,,24,2149,0.5473413467407227,0.7108080983161926,0.7927645444869995
0.5820136666297913,0.6870424747467041,0.7578811645507812,25,2235,,,
,,,25,2235,0.5444859862327576,0.7118147611618042,0.7934291362762451
0.5845374464988708,0.6786237359046936,0.7696248292922974,26,2321,,,
,,,26,2321,0.5371865630149841,0.7174887657165527,0.8012841939926147
0.5863601565361023,0.6943631172180176,0.7693631052970886,27,2407,,,
,,,27,2407,0.5433133840560913,0.7119978070259094,0.7929588556289673
0.5638303756713867,0.6998535990715027,0.7770075798034668,28,2493,,,
,,,28,2493,0.5386461019515991,0.7163906097412109,0.7998990416526794
0.5916722416877747,0.6764275431632996,0.7727542519569397,29,2579,,,
,,,29,2579,0.5329254269599915,0.7234373688697815,0.8037469387054443
0.5551139116287231,0.7133967876434326,0.785401463508606,30,2665,,,
,,,30,2665,0.5302404165267944,0.7229797840118408,0.8074177503585815
0.5700873732566833,0.6969253420829773,0.7843977212905884,31,2751,,,
,,,31,2751,0.5337814688682556,0.7223391532897949,0.8047533631324768
0.5595270395278931,0.715226948261261,0.7878609895706177,32,2837,,,
,,,32,2837,0.530996561050415,0.7174887657165527,0.8051611185073853
0.5534706115722656,0.7093704342842102,0.7884906530380249,33,2923,,,
,,,33,2923,0.5239262580871582,0.7289283275604248,0.8130226135253906
0.580824077129364,0.6808199286460876,0.7827279567718506,34,3009,,,
,,,34,3009,0.5214914083480835,0.727830171585083,0.8151851296424866
0.5502721667289734,0.7126647233963013,0.798008382320404,35,3095,,,
,,,35,3095,0.5168654918670654,0.7339617609977722,0.8199628591537476
0.5724847316741943,0.7031478881835938,0.7931861281394958,36,3181,,,
,,,36,3181,0.5122178196907043,0.7389036417007446,0.8250758051872253
0.5633679032325745,0.7082723379135132,0.7852091789245605,37,3267,,,
,,,37,3267,0.5087597370147705,0.7404594421386719,0.8249427080154419
0.5737743973731995,0.6866764426231384,0.7954874038696289,38,3353,,,
,,,38,3353,0.5118744969367981,0.7376223802566528,0.82204270362854
0.5497077107429504,0.7130307555198669,0.7855161428451538,39,3439,,,
,,,39,3439,0.5087122321128845,0.7418321371078491,0.8273587226867676
