val/loss,val/acc,val/auroc,epoch,step,train/loss,train/acc,train/auroc
0.7016074657440186,0.49521905183792114,0.6333651542663574,0,359,,,
,,,0,359,0.6795793175697327,0.5789667963981628,0.6147661209106445
0.6156570911407471,0.6752433776855469,0.6297252178192139,1,719,,,
,,,1,719,0.6730335354804993,0.5816182494163513,0.6220138072967529
0.6208905577659607,0.6459492444992065,0.6276265382766724,2,1079,,,
,,,2,1079,0.6707941889762878,0.5852476358413696,0.6255829334259033
0.6852365732192993,0.555111289024353,0.6433807611465454,3,1439,,,
,,,3,1439,0.6762314438819885,0.5774672627449036,0.6163381934165955
0.6740530133247375,0.5924895405769348,0.640770435333252,4,1799,,,
,,,4,1799,0.6719101667404175,0.5811618566513062,0.621469259262085
0.6847779750823975,0.5762343406677246,0.6444519758224487,5,2159,,,
,,,5,2159,0.6723607182502747,0.5827483534812927,0.622029721736908
0.7451608180999756,0.5777990221977234,0.6415597200393677,6,2519,,,
,,,6,2519,0.6721377968788147,0.5831178426742554,0.6230016350746155
0.6727073192596436,0.5898817777633667,0.6435122489929199,7,2879,,,
,,,7,2879,0.6714985966682434,0.5843783020973206,0.6245055198669434
0.6769475936889648,0.5733658075332642,0.643216609954834,8,3239,,,
,,,8,3239,0.6703909039497375,0.584313154220581,0.6245619058609009
0.6528534889221191,0.6088317036628723,0.643150269985199,9,3599,,,
,,,9,3599,0.6730757355690002,0.5808141231536865,0.6196867823600769
0.6738229990005493,0.5839707851409912,0.644375205039978,10,3959,,,
,,,10,3959,0.6710059642791748,0.5839002132415771,0.6243963241577148
